ENTRY            O1662   20140205                             O052O166200000001 
SUBENT        O1662001   20140205                             O052O166200100001 
BIB                 14         45                                 O166200100002 
TITLE      Study of refractive structure in the inelastic         O166200100003 
           O-16 + O-16 scattering at the incident energies of     O166200100004 
            250 to 1120 MeV.                                      O166200100005 
AUTHOR     (Dao T.Khoa, H.G.Bohlen, W.von Oertzen, G.Bartnitzky,  O166200100006 
           A.Blazevic, F.Nuoffer, B.Gebauer, W.Mittig,            O166200100007 
           P.Roussel-Chomaz)                                      O166200100008 
INSTITUTE  (3VN STH)                                              O166200100009 
           (2GERBER)                                              O166200100010 
           (2GERTUB)                                              O166200100011 
           (2GERTUE)                                              O166200100012 
           (2FR GAN)                                              O166200100013 
REFERENCE  (J,NP/A,759,3,2005) - final results                    O166200100014 
           (J,ZP/A,346,189,1993) -prelim.res. for inelastic scat. O166200100015 
FACILITY   (CYCLO,2GERBER) Cyclotron in Hahn-Meitner-Inst., used  O166200100016 
           for energies 250-480 MeV                               O166200100017 
           (CYCLO,2FR GAN) Grand Accelerateur National d'Ions     O166200100018 
           Lourds (GANIL) used for measurements at 704 and 1120   O166200100019 
           MeV.                                                   O166200100020 
METHOD     (EDE,TOF)                                              O166200100021 
SAMPLE     For the oxygen targets different compounds have been   O166200100022 
           used: 6Li2O,  CaO and V2O5. The latter two were        O166200100023 
           prepared as self-supporting foils in  the range of     O166200100024 
           0.2-1.4 mg/cm2 thickness and the former on a           O166200100025 
           carbon-backing of 60 mu-g/cm2 thickness.               O166200100026 
DETECTOR   (SPEC) Q3D magnetic spectrograph at Hahn-Meitner-Inst. O166200100027 
           for the incident energies Elab  = 250-480 MeV and at   O166200100028 
           the SPEG  spectrograph at GANIL for the energies of    O166200100029 
           704 and 1120 MeV.                                      O166200100030 
ERR-ANALYS (DATA-ERR).The errors are mainly of statistical.       O166200100031 
REL-REF    (E,O1698001,Dao T.Khoa+,J,NP/A,672,387,2000) The       O166200100032 
           calibration and precision the angular scale is very    O166200100033 
           important the (especially for ratio sigma/sigma-Mott), O166200100034 
           the procedure described in NP/A,672,387,2000, sect.2.  O166200100035 
           (O,O1698001,Dao T.Khoa+,J,NP/A,672,387,2000) -         O166200100036 
           The inelastic scattering data which have been measured O166200100037 
           in parallel with the elastic 16O + 16O scattering at   O166200100038 
           Elab = 250, 350, 480, 704 and 1120 MeV.                O166200100039 
EN-SEC     (E-LVL,8-O-16)                                         O166200100040 
LEVEL-PROP (8-O-16,E-LVL=6.92,SPIN=2.,PARITY=+1.)                 O166200100041 
           (8-O-16,E-LVL=6.13,SPIN=3.,PARITY=-1.)                 O166200100042 
STATUS     (TABLE) Data received from  Prof.H.G.Bohlen            O166200100043 
HISTORY    (20081016C) SB                                         O166200100044 
           (20140205U) SD: Ref. on ZP/A,346 (see REFERENCE) and   O166200100045 
           NP/A,672 (see REL-REF) were added; Institute code      O166200100046 
           changed  (3VN NNR -> 3VN STH)                          O166200100047 
ENDBIB              45          0                                 O166200100048 
NOCOMMON             0          0                                 O166200100049 
ENDSUBENT           48          0                                 O166200199999 
SUBENT        O1662002   20081020                             O037O166200200001 
BIB                  1          1                                 O166200200002 
REACTION   (8-O-16(8-O-16,INL)8-O-16,PAR,DA)                      O166200200003 
ENDBIB               1          0                                 O166200200004 
NOCOMMON             0          0                                 O166200200005 
DATA                 5        689                                 O166200200006 
EN         E-LVL      ANG-CM     DATA-CM    DATA-ERR              O166200200007 
 1120.00000    6.92000   16.48200    0.03605    0.00306           O166200200692 
 1120.00000    6.92000   16.74300    0.02086    0.00265           O166200200693 
 1120.00000    6.92000   17.00500    0.01795    0.00250           O166200200694 
 1120.00000    6.92000   17.26600    0.02377    0.00253           O166200200695 
 1120.00000    6.92000   17.52700    0.01952    0.00283           O166200200696 
 1120.00000    6.92000   17.78900    0.01017    0.00172           O166200200697 
ENDDATA            691          0                                 O166200200698 
ENDSUBENT          697          0                                 O166200299999 
SUBENT        O1662003   20081020                             O037O166200300001 
BIB                  1          2                                 O166200300002 
REACTION   (8-O-16(8-O-16,INL)8-O-16,PAR,DA)                      O166200300003 
            Sum 3-+2+ states                                      O166200300004 
ENDBIB               2          0                                 O166200300005 
COMMON               2          3                                 O166200300006 
E-LVL      E-LVL                                                  O166200300007 
MEV        MEV                                                    O166200300008 
6.13       6.92                                                   O166200300009 
ENDCOMMON            3          0                                 O166200300010 
DATA                 4        666                                 O166200300011 
EN         ANG-CM     DATA-CM    DATA-ERR                         O166200300012 
MEV        ADEG       MB/SR      MB/SR                            O166200300013 
  250.00000    5.90000  297.10000    8.50817                      O166200300014 
  250.00000    6.42000  114.20000    5.28159                      O166200300015 
  250.00000    6.94000   70.06000    4.13986                      O166200300016 
  250.00000    7.42000   62.26000    3.90654                      O166200300017 
  250.00000    7.94000   79.91000    4.42833                      O166200300018 
  250.00000    8.46000   91.54000    4.74256                      O166200300019 
  250.00000    8.94000  102.60000    5.02434                      O166200300020 
  250.00000    9.46000   68.56000    4.10892                      O166200300021 
  250.00000    9.98000   71.27000    4.27393                      O166200300022 
  250.00000   10.50000   48.02000    2.82426                      O166200300023 
  250.00000   10.98000   36.69000    2.63012                      O166200300024 
  250.00000   11.26000   26.41000    2.16712                      O166200300025 
  250.00000   11.50000   23.29000    2.40035                      O166200300026 
  250.00000   11.58000   26.94000    0.80213                      O166200300027 
  250.00000   11.90000   27.33000    2.81624                      O166200300028 
  250.00000   12.02000   23.74000    0.69854                      O166200300029 
  250.00000   12.18000   29.52000    0.86376                      O166200300030 
  250.00000   12.50000   36.17000    3.69321                      O166200300031 
  250.00000   12.54000   39.18000    1.10542                      O166200300032 
  250.00000   12.82000   36.99000    0.94290                      O166200300033 
  250.00000   13.10000   35.54000    0.89656                      O166200300034 
  250.00000   13.42000   34.84000    3.03888                      O166200300035 
  250.00000   13.70000   31.17000    0.80305                      O166200300036 
  250.00000   14.02000   27.82000    0.72447                      O166200300037 
  250.00000   14.34000   21.23000    0.58492                      O166200300038 
  250.00000   14.62000   15.40000    0.44957                      O166200300039 
  250.00000   14.94000   12.75000    0.42673                      O166200300040 
  250.00000   15.06000   11.37000    1.92588                      O166200300041 
  250.00000   15.26000   10.42000    0.40945                      O166200300042 
  250.00000   15.34000   10.20000    1.39402                      O166200300043 
  250.00000   15.54000   10.16000    1.77697                      O166200300044 
  250.00000   15.66000   12.79000    0.61173                      O166200300045 
  250.00000   15.86000   10.96000    0.19596                      O166200300046 
  250.00000   15.98000   11.93000    0.57848                      O166200300047 
  250.00000   16.18000   12.10000    0.21465                      O166200300048 
  250.00000   16.26000   12.12000    0.56617                      O166200300049 
  250.00000   16.46000   14.67000    0.25781                      O166200300050 
  250.00000   16.58000   14.64000    0.65073                      O166200300051 
  250.00000   16.78000   15.62000    0.27251                      O166200300052 
  250.00000   16.90000   16.04000    0.64851                      O166200300053 
  250.00000   17.10000   15.60000    0.24778                      O166200300054 
  250.00000   17.18000   15.43000    0.60467                      O166200300055 
  250.00000   17.38000   13.21000    0.20058                      O166200300056 
  250.00000   17.50000   12.98000    0.50892                      O166200300057 
  250.00000   17.70000   13.08000    0.20256                      O166200300058 
  250.00000   17.78000   11.99000    0.51153                      O166200300059 
  250.00000   17.98000   11.56000    0.18073                      O166200300060 
  250.00000   18.10000   10.90000    0.46767                      O166200300061 
  250.00000   18.30000   10.45000    0.16921                      O166200300062 
  250.00000   18.42000   10.32000    0.14919                      O166200300063 
  250.00000   18.62000    9.64200    0.16261                      O166200300064 
  250.00000   18.70000    8.94200    0.42984                      O166200300065 
  250.00000   18.90000    7.87400    0.14351                      O166200300066 
  250.00000   19.02000    7.56800    0.40750                      O166200300067 
  250.00000   19.22000    6.14600    0.12535                      O166200300068 
  250.00000   19.34000    6.01200    0.35902                      O166200300069 
  250.00000   19.62000    5.74200    0.36030                      O166200300070 
  250.00000   19.94000    6.29800    0.44913                      O166200300071 
  250.00000   20.26000    6.79700    0.55195                      O166200300072 
  250.00000   20.54000    6.97700    0.49827                      O166200300073 
  250.00000   20.86000    7.46500    0.49514                      O166200300074 
  250.00000   21.18000    7.43200    0.59314                      O166200300075 
  250.00000   21.46000    6.55700    0.54003                      O166200300076 
  250.00000   21.78000    6.22200    0.14880                      O166200300077 
  250.00000   22.06000    5.47100    0.13081                      O166200300078 
  250.00000   22.38000    4.66600    0.10104                      O166200300079 
  250.00000   22.70000    4.29500    0.11275                      O166200300080 
  250.00000   22.98000    3.64700    0.10356                      O166200300081 
  250.00000   23.30000    2.98100    0.08827                      O166200300082 
  250.00000   23.62000    2.77300    0.08986                      O166200300083 
  250.00000   23.90000    2.62500    0.09684                      O166200300084 
  250.00000   24.22000    2.57500    0.09724                      O166200300085 
  250.00000   24.54000    2.40100    0.03726                      O166200300086 
  250.00000   24.62000    2.43600    0.03414                      O166200300087 
  250.00000   24.94000    2.54900    0.03377                      O166200300088 
  250.00000   25.26000    2.64100    0.03416                      O166200300089 
  250.00000   25.54000    2.63000    0.03342                      O166200300090 
  250.00000   25.86000    2.49100    0.03173                      O166200300091 
  250.00000   26.18000    2.36700    0.03100                      O166200300092 
  250.00000   26.46000    2.18400    0.02940                      O166200300093 
  250.00000   26.78000    1.95300    0.02734                      O166200300094 
  250.00000   27.10000    1.76800    0.02619                      O166200300095 
  250.00000   27.38000    1.61000    0.02507                      O166200300096 
  250.00000   27.70000    1.55600    0.02539                      O166200300097 
  250.00000   28.02000    1.42200    0.02362                      O166200300098 
  250.00000   28.30000    1.36600    0.02374                      O166200300099 
  250.00000   28.62000    1.35300    0.02400                      O166200300100 
  250.00000   28.90000    1.29900    0.02319                      O166200300101 
  250.00000   29.22000    1.23800    0.02254                      O166200300102 
  250.00000   29.54000    1.20200    0.02243                      O166200300103 
  250.00000   29.82000    1.18500    0.02245                      O166200300104 
  250.00000   30.14000    1.09800    0.02094                      O166200300105 
  250.00000   30.46000    1.02100    0.02025                      O166200300106 
  250.00000   30.74000    0.94950    0.01954                      O166200300107 
  250.00000   31.06000    0.90590    0.01934                      O166200300108 
  250.00000   31.38000    0.77380    0.01692                      O166200300109 
  250.00000   31.66000    0.73370    0.01737                      O166200300110 
  250.00000   31.98000    0.67920    0.01961                      O166200300111 
  250.00000   32.30000    0.66980    0.01694                      O166200300112 
  250.00000   32.58000    0.59200    0.01303                      O166200300113 
  250.00000   32.90000    0.56550    0.01256                      O166200300114 
  250.00000   33.18000    0.53040    0.01173                      O166200300115 
  250.00000   33.50000    0.47700    0.01035                      O166200300116 
  250.00000   33.82000    0.45360    0.01007                      O166200300117 
  250.00000   34.02000    0.43690    0.00954                      O166200300118 
  250.00000   34.10000    0.42570    0.00928                      O166200300119 
  250.00000   34.34000    0.41470    0.00885                      O166200300120 
  250.00000   34.62000    0.38720    0.00849                      O166200300121 
  250.00000   34.94000    0.39640    0.00900                      O166200300122 
  250.00000   35.26000    0.34920    0.00784                      O166200300123 
  250.00000   35.54000    0.32220    0.00771                      O166200300124 
  250.00000   35.86000    0.31950    0.00796                      O166200300125 
  250.00000   36.18000    0.31840    0.00797                      O166200300126 
  250.00000   36.46000    0.28480    0.00714                      O166200300127 
  250.00000   36.78000    0.25720    0.00683                      O166200300128 
  250.00000   37.10000    0.25230    0.00223                      O166200300129 
  250.00000   37.38000    0.22880    0.00646                      O166200300130 
  250.00000   37.70000    0.22160    0.00657                      O166200300131 
  250.00000   37.98000    0.21380    0.00644                      O166200300132 
  250.00000   38.30000    0.20070    0.00616                      O166200300133 
  250.00000   38.62000    0.19340    0.00613                      O166200300134 
  250.00000   38.90000    0.18730    0.00605                      O166200300135 
  250.00000   39.22000    0.18460    0.00607                      O166200300136 
  250.00000   39.54000    0.17800    0.00590                      O166200300137 
  250.00000   39.82000    0.16220    0.00547                      O166200300138 
  250.00000   40.14000    0.14600    0.00516                      O166200300139 
  250.00000   40.46000    0.15620    0.00583                      O166200300140 
  250.00000   40.74000    0.14050    0.00507                      O166200300141 
  250.00000   41.06000    0.13640    0.00519                      O166200300142 
  250.00000   41.38000    0.12830    0.00496                      O166200300143 
  250.00000   41.66000    0.11180    0.00446                      O166200300144 
  250.00000   41.98000    0.09794    0.00377                      O166200300145 
  250.00000   42.30000    0.09665    0.00370                      O166200300146 
  250.00000   42.58000    0.08691    0.00332                      O166200300147 
  250.00000   42.90000    0.07913    0.00329                      O166200300148 
  250.00000   43.18000    0.07026    0.00275                      O166200300149 
  250.00000   43.19000    0.06965    0.00273                      O166200300150 
  250.00000   43.58000    0.06913    0.00288                      O166200300151 
  250.00000   43.98000    0.06164    0.00246                      O166200300152 
  250.00000   44.42000    0.06733    0.00280                      O166200300153 
  250.00000   44.82000    0.06540    0.00261                      O166200300154 
  250.00000   45.22000    0.05492    0.00222                      O166200300155 
  250.00000   45.62000    0.06013    0.00266                      O166200300156 
  250.00000   46.02000    0.05175    0.00219                      O166200300157 
  250.00000   46.46000    0.05176    0.00236                      O166200300158 
  250.00000   46.86000    0.04985    0.00227                      O166200300159 
  250.00000   47.26000    0.04656    0.00217                      O166200300160 
  250.00000   47.66000    0.04109    0.00198                      O166200300161 
  250.00000   48.06000    0.03996    0.00205                      O166200300162 
  250.00000   48.50000    0.03774    0.00197                      O166200300163 
  250.00000   48.90000    0.03528    0.00189                      O166200300164 
  250.00000   49.30000    0.03228    0.00179                      O166200300165 
  250.00000   49.70000    0.02631    0.00153                      O166200300166 
  250.00000   50.14000    0.02459    0.00158                      O166200300167 
  250.00000   50.54000    0.02393    0.00160                      O166200300168 
  250.00000   50.74000    0.02494    0.00168                      O166200300169 
  250.00000   51.26000    0.02256    0.00148                      O166200300170 
  250.00000   51.78000    0.02275    0.00157                      O166200300171 
  250.00000   52.30000    0.02126    0.00146                      O166200300172 
  250.00000   52.78000    0.01847    0.00132                      O166200300173 
  250.00000   53.30000    0.01633    0.00125                      O166200300174 
  250.00000   53.82000    0.01412    0.00115                      O166200300175 
  250.00000   54.34000    0.01553    0.00136                      O166200300176 
  250.00000   54.82000    0.01413    0.00118                      O166200300177 
  250.00000   55.34000    0.01548    0.00136                      O166200300178 
  250.00000   55.86000    0.01217    0.00102                      O166200300179 
  250.00000   56.38000    0.01094    0.00104                      O166200300180 
  250.00000   56.86000    0.01029    0.00103                      O166200300181 
  250.00000   57.38000    0.00795    0.00082                      O166200300182 
  250.00000   57.90000    0.00800    0.00094                      O166200300183 
  250.00000   58.42000    0.00634    0.00043                      O166200300184 
  250.00000   58.94000    0.00586    0.00040                      O166200300185 
  250.00000   59.70000    0.00563    0.00040                      O166200300186 
  250.00000   60.34000    0.00519    0.00036                      O166200300187 
  250.00000   60.94000    0.00482    0.00035                      O166200300188 
  250.00000   61.54000    0.00534    0.00040                      O166200300189 
  250.00000   62.18000    0.00478    0.00034                      O166200300190 
  250.00000   62.78000    0.00449    0.00035                      O166200300191 
  250.00000   63.38000    0.00466    0.00036                      O166200300192 
  250.00000   64.02000    0.00419    0.00032                      O166200300193 
  250.00000   64.62000    0.00339    0.00027                      O166200300194 
  250.00000   65.22000    0.00445    0.00040                      O166200300195 
  250.00000   65.86000    0.00359    0.00028                      O166200300196 
  250.00000   66.46000    0.00375    0.00033                      O166200300197 
  250.00000   67.06000    0.00308    0.00026                      O166200300198 
  250.00000   67.70000    0.00266    0.00025                      O166200300199 
  250.00000   68.30000    0.00239    0.00024                      O166200300200 
  250.00000   68.94000    0.00235    0.00026                      O166200300201 
  250.00000   69.74000    0.00243    0.00022                      O166200300202 
  250.00000   70.58000    0.00358    0.00034                      O166200300203 
  250.00000   71.38000    0.00218    0.00021                      O166200300204 
  250.00000   72.22000    0.00219    0.00021                      O166200300205 
  250.00000   73.02000    0.00210    0.00020                      O166200300206 
  250.00000   73.86000    0.00167    0.00019                      O166200300207 
  250.00000   74.66000    0.00141    0.00017                      O166200300208 
  250.00000   75.50000    0.00148    0.00018                      O166200300209 
  250.00000   76.30000    0.00142    0.00017                      O166200300210 
  250.00000   77.30000    0.00106    0.00012                      O166200300211 
  250.00000   78.34000    0.00090    0.00010                      O166200300212 
  250.00000   79.38000    0.00083    0.00010                      O166200300213 
  250.00000   80.38000    0.00065    0.00008                      O166200300214 
  250.00000   81.42000    0.00069    0.00010                      O166200300215 
  250.00000   82.46000    0.00069    0.00010                      O166200300216 
  250.00000   83.46000    0.00096    0.00014                      O166200300217 
  250.00000   84.50000    0.00092    0.00011                      O166200300218 
  350.00000   10.66000   55.93000    1.67790                      O166200300219 
  350.00000   11.06000   55.39000    1.66170                      O166200300220 
  350.00000   11.48000   49.89000    1.49670                      O166200300221 
  350.00000   11.88000   42.22000    1.26660                      O166200300222 
  350.00000   12.28000   32.74000    0.98220                      O166200300223 
  350.00000   12.68000   27.04000    0.81120                      O166200300224 
  350.00000   13.10000   20.62000    0.61860                      O166200300225 
  350.00000   13.50000   18.18000    0.54540                      O166200300226 
  350.00000   13.90000   20.26800    0.60804                      O166200300227 
  350.00000   14.32000   18.77000    0.56310                      O166200300228 
  350.00000   14.72000   17.67400    0.53022                      O166200300229 
  350.00000   15.12000   15.12400    0.45372                      O166200300230 
  350.00000   15.54000   12.79800    0.38394                      O166200300231 
  350.00000   15.94000    9.86400    0.29592                      O166200300232 
  350.00000   16.34000    8.17200    0.24516                      O166200300233 
  350.00000   16.74000    7.79400    0.23382                      O166200300234 
  350.00000   17.04000    7.09850    0.21296                      O166200300235 
  350.00000   17.52000    6.94240    0.20827                      O166200300236 
  350.00000   18.00000    6.32620    0.18979                      O166200300237 
  350.00000   18.48000    5.65270    0.16958                      O166200300238 
  350.00000   18.96000    4.93870    0.14816                      O166200300239 
  350.00000   19.44000    4.29440    0.12883                      O166200300240 
  350.00000   19.92000    3.32430    0.09973                      O166200300241 
  350.00000   20.40000    2.93880    0.08816                      O166200300242 
  350.00000   20.86000    2.60450    0.07814                      O166200300243 
  350.00000   21.34000    2.45870    0.07376                      O166200300244 
  350.00000   21.82000    2.24930    0.06748                      O166200300245 
  350.00000   22.30000    2.10250    0.06308                      O166200300246 
  350.00000   22.78000    1.72990    0.05190                      O166200300247 
  350.00000   23.26000    1.39160    0.04175                      O166200300248 
  350.00000   23.72000    1.20580    0.03617                      O166200300249 
  350.00000   24.20000    1.00440    0.03013                      O166200300250 
  350.00000   24.68000    0.91190    0.02736                      O166200300251 
  350.00000   25.16000    0.84910    0.02547                      O166200300252 
  350.00000   25.64000    0.80510    0.02415                      O166200300253 
  350.00000   26.12000    0.71180    0.02135                      O166200300254 
  350.00000   26.60000    0.61790    0.01854                      O166200300255 
  350.00000   27.56000    0.52310    0.01569                      O166200300256 
  350.00000   28.04000    0.43940    0.01318                      O166200300257 
  350.00000   28.50000    0.38970    0.01169                      O166200300258 
  350.00000   28.98000    0.35150    0.01055                      O166200300259 
  350.00000   29.46000    0.32160    0.00965                      O166200300260 
  350.00000   29.94000    0.28030    0.00841                      O166200300261 
  350.00000   30.42000    0.26060    0.00782                      O166200300262 
  350.00000   30.90000    0.20390    0.00612                      O166200300263 
  350.00000   31.38000    0.18440    0.00553                      O166200300264 
  350.00000   31.84000    0.17290    0.00519                      O166200300265 
  350.00000   32.32000    0.14110    0.00423                      O166200300266 
  350.00000   32.80000    0.12350    0.00371                      O166200300267 
  350.00000   33.28000    0.10560    0.00317                      O166200300268 
  350.00000   33.60000    0.10180    0.00305                      O166200300269 
  350.00000   34.20000    0.09430    0.00283                      O166200300270 
  350.00000   34.80000    0.07530    0.00248                      O166200300271 
  350.00000   35.40000    0.06430    0.00225                      O166200300272 
  350.00000   36.00000    0.05280    0.00206                      O166200300273 
  350.00000   36.60000    0.04430    0.00190                      O166200300274 
  350.00000   37.20000    0.03870    0.00178                      O166200300275 
  350.00000   38.00000    0.04030    0.00121                      O166200300276 
  350.00000   38.60000    0.03430    0.00103                      O166200300277 
  350.00000   39.20000    0.03070    0.00092                      O166200300278 
  350.00000   39.80000    0.02630    0.00079                      O166200300279 
  350.00000   40.40000    0.02320    0.00070                      O166200300280 
  350.00000   41.00000    0.01940    0.00058                      O166200300281 
  350.00000   41.60000    0.01590    0.00049                      O166200300282 
  350.00000   42.20000    0.01450    0.00048                      O166200300283 
  350.00000   42.80000    0.01200    0.00043                      O166200300284 
  350.00000   43.40000    0.01070    0.00041                      O166200300285 
  350.00000   44.00000    0.00880    0.00037                      O166200300286 
  350.00000   44.70000    0.00910    0.00030                      O166200300287 
  350.00000   45.70000    0.00840    0.00029                      O166200300288 
  350.00000   46.70000    0.00660    0.00026                      O166200300289 
  350.00000   47.70000    0.00630    0.00025                      O166200300290 
  350.00000   48.70000    0.00540    0.00024                      O166200300291 
  350.00000   49.70000    0.00430    0.00021                      O166200300292 
  350.00000   50.70000    0.00340    0.00018                      O166200300293 
  350.00000   51.80000    0.00270    0.00017                      O166200300294 
  350.00000   52.80000    0.00180    0.00014                      O166200300295 
  350.00000   54.80000    0.00160    0.00013                      O166200300296 
  350.00000   55.80000    0.00150    0.00013                      O166200300297 
  350.00000   56.80000    0.00120    0.00012                      O166200300298 
  350.00000   57.80000    0.00095    0.00011                      O166200300299 
  350.00000   58.80000    0.00070    0.00009                      O166200300300 
  350.00000   59.80000    0.00060    0.00007                      O166200300301 
  350.00000   61.90000    0.00064    0.00009                      O166200300302 
  350.00000   63.90000    0.00047    0.00007                      O166200300303 
  350.00000   65.90000    0.00019    0.00003                      O166200300304 
  350.00000   68.00000    0.00014    0.00003                      O166200300305 
  350.00000   70.00000    0.00013    0.00003                      O166200300306 
  350.00000   72.00000    0.00013    0.00003                      O166200300307 
  350.00000   74.10000    0.00007    0.00002                      O166200300308 
  480.00000    8.18000   35.28000    0.43536                      O166200300309 
  480.00000    8.48000   39.46000    0.43643                      O166200300310 
  480.00000    8.78000   39.20000    0.42610                      O166200300311 
  480.00000    9.09000   39.20000    0.41866                      O166200300312 
  480.00000    9.39000   36.07000    0.39821                      O166200300313 
  480.00000    9.70000   32.13000    0.37913                      O166200300314 
  480.00000   10.01000   28.72000    0.35383                      O166200300315 
  480.00000   10.31000   23.47000    0.32928                      O166200300316 
  480.00000   10.62000   20.88000    0.30506                      O166200300317 
  480.00000   10.92000   15.25000    0.26901                      O166200300318 
  480.00000   11.23000   11.77000    0.25070                      O166200300319 
  480.00000   11.53000    9.52700    0.23103                      O166200300320 
  480.00000   11.84000    8.85600    0.22972                      O166200300321 
  480.00000   12.14000    9.10600    0.22273                      O166200300322 
  480.00000   12.44000    8.98900    0.21538                      O166200300323 
  480.00000   12.75000    8.83000    0.20733                      O166200300324 
  480.00000   13.05000    7.91400    0.19152                      O166200300325 
  480.00000   13.35000    6.75800    0.17976                      O166200300326 
  480.00000   13.66000    6.16300    0.17047                      O166200300327 
  480.00000   13.97000    5.36600    0.15531                      O166200300328 
  480.00000   14.27000    4.48400    0.14595                      O166200300329 
  480.00000   14.58000    4.32700    0.13825                      O166200300330 
  480.00000   14.88000    4.13000    0.13443                      O166200300331 
  480.00000   15.19000    3.83600    0.12824                      O166200300332 
  480.00000   15.49000    3.81200    0.12724                      O166200300333 
  480.00000   15.79000    3.78300    0.11648                      O166200300334 
  480.00000   16.10000    3.53200    0.11094                      O166200300335 
  480.00000   16.40000    3.12300    0.10768                      O166200300336 
  480.00000   16.70000    3.13200    0.10085                      O166200300337 
  480.00000   17.00000    2.42300    0.09212                      O166200300338 
  480.00000   17.01000    2.39500    0.03075                      O166200300339 
  480.00000   17.32000    2.22400    0.08518                      O166200300340 
  480.00000   17.52000    2.11100    0.02915                      O166200300341 
  480.00000   17.62000    1.96400    0.07986                      O166200300342 
  480.00000   17.93000    1.73500    0.07513                      O166200300343 
  480.00000   18.03000    1.65800    0.02628                      O166200300344 
  480.00000   18.53000    1.46300    0.02472                      O166200300345 
  480.00000   19.03000    1.46100    0.02434                      O166200300346 
  480.00000   19.55000    1.28600    0.02284                      O166200300347 
  480.00000   20.06000    1.19900    0.02191                      O166200300348 
  480.00000   20.56000    0.95930    0.01980                      O166200300349 
  480.00000   21.07000    0.75970    0.01781                      O166200300350 
  480.00000   21.58000    0.66210    0.01660                      O166200300351 
  480.00000   22.09000    0.62070    0.01588                      O166200300352 
  480.00000   22.59000    0.57430    0.01512                      O166200300353 
  480.00000   23.10000    0.52540    0.01432                      O166200300354 
  480.00000   23.61000    0.40380    0.01264                      O166200300355 
  480.00000   24.12000    0.35310    0.01173                      O166200300356 
  480.00000   24.62000    0.26490    0.00680                      O166200300357 
  480.00000   25.13000    0.22770    0.00584                      O166200300358 
  480.00000   25.64000    0.22230    0.00734                      O166200300359 
  480.00000   26.14000    0.19200    0.00687                      O166200300360 
  480.00000   26.64000    0.18020    0.00665                      O166200300361 
  480.00000   27.15000    0.14530    0.00604                      O166200300362 
  480.00000   27.66000    0.11950    0.00554                      O166200300363 
  480.00000   28.17000    0.11070    0.00532                      O166200300364 
  480.00000   28.67000    0.09776    0.00502                      O166200300365 
  480.00000   29.18000    0.08542    0.00470                      O166200300366 
  480.00000   29.69000    0.06129    0.00409                      O166200300367 
  480.00000   30.19000    0.05510    0.00387                      O166200300368 
  480.00000   30.70000    0.04936    0.00366                      O166200300369 
  480.00000   31.21000    0.05348    0.00371                      O166200300370 
  480.00000   31.72000    0.04804    0.00350                      O166200300371 
  480.00000   32.22000    0.03402    0.00298                      O166200300372 
  480.00000   32.23000    0.03323    0.00114                      O166200300373 
  480.00000   32.64000    0.03241    0.00112                      O166200300374 
  480.00000   32.73000    0.02996    0.00278                      O166200300375 
  480.00000   33.04000    0.02699    0.00103                      O166200300376 
  480.00000   33.45000    0.02671    0.00102                      O166200300377 
  480.00000   33.86000    0.02241    0.00094                      O166200300378 
  480.00000   34.26000    0.02111    0.00091                      O166200300379 
  480.00000   34.67000    0.02046    0.00089                      O166200300380 
  480.00000   35.07000    0.01971    0.00088                      O166200300381 
  480.00000   35.48000    0.01726    0.00082                      O166200300382 
  480.00000   35.88000    0.01673    0.00081                      O166200300383 
  480.00000   36.19000    0.01455    0.00076                      O166200300384 
  480.00000   36.70000    0.01335    0.00073                      O166200300385 
  480.00000   37.10000    0.01112    0.00066                      O166200300386 
  480.00000   37.50000    0.01058    0.00065                      O166200300387 
  480.00000   37.91000    0.00842    0.00058                      O166200300388 
  480.00000   38.32000    0.00851    0.00058                      O166200300389 
  480.00000   38.72000    0.00706    0.00053                      O166200300390 
  480.00000   39.13000    0.00568    0.00047                      O166200300391 
  480.00000   39.54000    0.00531    0.00042                      O166200300392 
  480.00000   39.94000    0.00386    0.00039                      O166200300393 
  480.00000   40.35000    0.00327    0.00036                      O166200300394 
  480.00000   40.75000    0.00260    0.00032                      O166200300395 
  480.00000   40.85000    0.00229    0.00019                      O166200300396 
  480.00000   41.16000    0.00196    0.00028                      O166200300397 
  480.00000   41.36000    0.00180    0.00017                      O166200300398 
  480.00000   41.56000    0.00152    0.00025                      O166200300399 
  480.00000   41.86000    0.00143    0.00014                      O166200300400 
  480.00000   41.97000    0.00153    0.00025                      O166200300401 
  480.00000   42.38000    0.00105    0.00010                      O166200300402 
  480.00000   42.88000    0.00101    0.00012                      O166200300403 
  480.00000   43.39000    0.00106    0.00012                      O166200300404 
  480.00000   43.90000    0.00085    0.00011                      O166200300405 
  480.00000   44.40000    0.00063    0.00007                      O166200300406 
  480.00000   44.91000    0.00065    0.00008                      O166200300407 
  480.00000   45.42000    0.00065    0.00008                      O166200300408 
  480.00000   45.92000    0.00051    0.00007                      O166200300409 
  480.00000   46.43000    0.00041    0.00006                      O166200300410 
  480.00000   46.94000    0.00044    0.00006                      O166200300411 
  480.00000   47.45000    0.00038    0.00006                      O166200300412 
  480.00000   47.95000    0.00033    0.00006                      O166200300413 
  480.00000   48.46000    0.00017    0.00004                      O166200300414 
  480.00000   48.97000    0.00019    0.00004                      O166200300415 
  480.00000   49.47000    0.00014    0.00004                      O166200300416 
  480.00000   49.98000    0.00013    0.00003                      O166200300417 
